COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,49813.20012,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,27408.95279,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,27963.29377,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,30555.51726,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,31886.08838,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,32458.14087,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,32359.28144,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,32747.18214,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,32739.6593,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,32246.40795,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,33761.80093,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,31510.05117,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,29445.28719,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,28108.0392,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,26289.75623,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,26803.24237,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,26585.0661,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,26506.09185,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,26486.31002,,
GRC,Greece,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,26670.95427,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,16094.06706,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,17257.90031,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,18114.64825,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,19807.60237,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,21014.32354,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,21860.82638,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,22284.39709,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,21951.65941,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,22199.46976,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,21364.51232,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,21617.7991,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,21604.24091,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,20852.27408,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,20893.44423,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,20707.45771,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,20150.14824,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,21077.55692,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,22492.67745,,
HUN,Hungary,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,24454.71079,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,36665.93023,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,37896.95787,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,38086.79817,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,39057.02587,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,40126.43424,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,41794.35139,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,42255.59369,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,43479.09419,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,44888.38425,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,48159.97881,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,48697.70833,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,48764.65687,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,48153.35402,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,46724.76237,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,46314.70793,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,47244.93408,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,47709.02246,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,47302.77916,,
IRL,Ireland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,47951.85243,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,37144.63962,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,37332.08164,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,37078.44335,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,37038.10197,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,37796.24783,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,38222.73451,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,38484.53565,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,38448.92455,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,38488.64521,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,38680.94242,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,39051.10534,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,38438.74635,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,37279.12066,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,37338.27385,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,37481.9106,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,37793.07676,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,38059.94919,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,37696.6486,,
ITA,Italy,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,37751.93464,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,40467.68554,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,39960.97308,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,39150.52085,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,39186.70023,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,39489.77117,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,40173.19049,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,39933.0052,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,39872.60919,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,39847.98717,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,39470.26526,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,40175.19119,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,41082.06978,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,40380.39328,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,40352.78811,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,39633.25194,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,39591.57293,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,40304.55493,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,40510.00917,,
JPN,Japan,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,40573.37765,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,29081.61539,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,29667.3009,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,30700.38387,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,31791.73083,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,32706.84627,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,33648.06616,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,33988.40175,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,34583.1133,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,34272.21251,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,34361.81034,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,34955.58457,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,35294.64837,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,34864.20309,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,35528.79125,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,35321.09682,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,35949.11416,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,37165.05484,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,37849.39327,,
KOR,Korea,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,39471.71192,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,55448.99295,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,56086.7288,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,57255.51822,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,56987.12256,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,57767.52474,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,57822.11814,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,58620.78201,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,60156.87254,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,59918.88143,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,61588.27208,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,62131.56237,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,61213.34102,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,60707.10622,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,61305.47504,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,63606.70614,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,64551.54632,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,64453.11023,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,65890.9974,,
LUX,Luxembourg,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,65448.61195,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,49225.72615,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,49955.543,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,50125.19214,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,50481.04392,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,51286.38932,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,51286.56221,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,51186.26276,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,51917.49883,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,52231.32537,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,54463.95309,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,54477.2274,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,54140.29075,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,54362.19547,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,54554.96534,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,54260.74479,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,54892.58871,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,55131.595,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,54633.79627,,
NLD,Netherlands,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,54261.68245,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,35743.8388,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,36654.2618,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,38106.65824,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,38575.29873,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,39824.1188,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,40952.3951,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,42610.46164,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,44498.64523,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,45529.04313,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,46005.86336,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,46594.18608,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,48180.02342,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,49465.06851,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,50448.61278,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,50749.04262,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,50994.10315,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,50207.05948,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,50412.12115,,
NOR,Norway,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,50955.82984,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,20130.72981,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,21338.88471,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,21281.9734,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,21543.24416,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,21120.48418,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,21062.70631,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,21203.08404,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,21878.22485,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,23045.00996,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,22998.95907,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,23652.32651,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,23654.20807,,
POL,Poland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,23445.50559,,
